,ProviderId1,WindSpeed1,WindDirection1,Temperature1,Pressure1,Humidity1,PowerWOAvailability1,ProviderId2,WindSpeed2,WindDirection2,Temperature2,Pressure2,Humidity2,PowerWOAvailability2,ProviderId3,WindSpeed3,WindDirection3,Temperature3,Pressure3,Humidity3,PowerWOAvailability3,PowerMWh
2021-04-06 02:00:00,1.0,1.6,70.0,9.0,99741.0,91.91,2.954,2.0,1.03,139.77,7.87,100027.0,0.979,3.883,3.0,3.0,150.0,12.0,97100.0,0.93,1.907,19.30771812080537
2021-04-06 03:00:00,1.0,2.0,125.0,9.3,99678.0,92.4,4.538,2.0,1.25,145.03,7.8,99949.0,0.98,6.14,3.0,3.1,150.0,12.0,97100.0,0.93,2.59,5.345182035609886
2021-04-06 04:00:00,1.0,2.6,133.0,9.3,99613.0,91.39,7.681,2.0,1.47,150.28,8.4,99871.0,0.982,6.185,3.0,3.4,165.0,12.0,97000.0,0.94,2.842,5.075
2021-04-06 05:00:00,1.0,2.0,126.0,9.4,99470.0,90.38,4.191,2.0,1.68,155.53,10.12,99793.0,0.983,6.919,3.0,4.1,180.0,12.0,97000.0,0.94,3.135,14.255999999999998
2021-04-06 06:00:00,1.0,2.4,132.0,9.4,99326.0,89.38,5.76,2.0,1.58,160.88,11.85,99747.0,0.977,7.579,3.0,4.4,180.0,13.0,96900.0,0.92,3.498,9.028
2021-04-06 07:00:00,1.0,1.5,141.0,10.0,99214.0,88.16,3.963,2.0,1.47,166.24,13.42,99700.0,0.971,8.535,3.0,4.1,195.0,15.0,96900.0,0.89,4.491,12.750999999999998
2021-04-06 08:00:00,1.0,1.9,104.0,10.6,99097.0,86.94,4.635,2.0,1.37,171.59,14.73,99653.0,0.965,7.362,3.0,4.0,210.0,15.0,96800.0,0.86,5.121,5.125232669392015
2021-04-06 09:00:00,1.0,1.5,146.0,11.2,99066.0,85.72,6.942,2.0,1.51,151.96,16.04,99603.0,0.951,4.769,3.0,3.6,210.0,16.0,96800.0,0.83,3.361,5.3824000000000005
2021-04-06 10:00:00,1.0,1.6,208.0,12.3,99027.0,82.01,5.003,2.0,1.66,132.32,16.53,99553.0,0.937,4.702,3.0,3.0,195.0,17.0,96700.0,0.78,2.142,6.129066666666668
2021-04-06 11:00:00,1.0,2.2,143.0,13.4,98988.0,78.3,5.09,2.0,1.81,112.68,15.67,99502.0,0.924,9.253,3.0,3.1,180.0,18.0,96700.0,0.73,2.651,1.5253333333333332
2021-04-06 12:00:00,1.0,2.7,191.0,14.5,98949.0,74.59,4.525,2.0,2.01,84.88,14.8,99414.0,0.934,14.93,3.0,2.9,180.0,18.0,96600.0,0.69,2.408,0.0
2021-04-06 13:00:00,1.0,3.3,128.0,15.0,98848.0,72.86,9.233,2.0,2.22,57.08,14.53,99326.0,0.944,13.479,3.0,2.5,90.0,18.0,96500.0,0.71,1.447,0.0010926266669195
2021-04-06 14:00:00,1.0,4.6,126.0,15.6,98746.0,71.13,7.893,2.0,2.42,29.28,15.26,99237.0,0.954,13.921,3.0,3.3,0.0,17.0,96500.0,0.76,1.403,2.032
2021-04-06 15:00:00,1.0,4.5,134.0,16.1,98644.0,69.39,12.526,2.0,1.64,40.03,15.99,99153.0,0.948,10.254,3.0,3.5,15.0,17.0,96400.0,0.78,1.555,3.058156135799897
2021-04-06 16:00:00,1.0,4.5,142.0,16.0,98566.0,70.66,6.977,2.0,0.86,50.79,16.67,99068.0,0.942,10.485,3.0,3.3,60.0,18.0,96300.0,0.76,1.776,1.2544
2021-04-06 17:00:00,1.0,3.7,179.0,15.8,98599.0,71.93,9.805,2.0,0.08,61.55,17.27,98984.0,0.936,16.342,3.0,4.5,105.0,18.0,96300.0,0.74,6.516,3.214375261178437
2021-04-06 18:00:00,1.0,4.6,204.0,15.6,98625.0,73.2,15.989,2.0,1.83,116.65,17.88,99010.0,0.891,26.671,3.0,5.9,150.0,19.0,96200.0,0.67,11.9,5.316
2021-04-06 19:00:00,1.0,4.7,219.0,14.8,98743.0,70.07,19.249,2.0,3.58,171.75,17.95,99036.0,0.847,36.819,3.0,8.2,195.0,19.0,96200.0,0.56,13.369,19.11
2021-04-06 20:00:00,1.0,5.8,223.0,14.0,98857.0,66.93,27.128,2.0,5.32,226.85,17.13,99061.0,0.803,43.719,3.0,11.3,210.0,19.0,96200.0,0.47,20.646,48.31
2021-04-06 21:00:00,1.0,6.6,222.0,13.3,98876.0,63.8,33.169,2.0,5.45,224.05,16.31,99118.0,0.82,49.42,3.0,13.1,210.0,19.0,96300.0,0.46,38.675,48.352
2021-04-06 22:00:00,1.0,8.1,215.0,13.8,98911.0,64.42,41.719,2.0,5.57,221.25,15.6,99174.0,0.838,50.0,3.0,13.9,210.0,18.0,96300.0,0.5,50.0,48.06
2021-04-06 23:00:00,1.0,8.3,211.0,14.2,98946.0,65.03,46.653,2.0,5.69,218.45,15.08,99231.0,0.855,50.0,3.0,14.9,210.0,18.0,96400.0,0.52,50.0,49.632
2021-04-07 00:00:00,1.0,9.1,212.0,14.3,98961.0,66.07,48.393,2.0,5.43,216.13,14.79,99192.0,0.887,50.0,3.0,13.8,210.0,20.0,96700.0,0.65,50.0,49.58
2021-04-07 01:00:00,1.0,9.1,213.0,14.0,98985.0,69.07,48.307,2.0,6.12,215.24,14.6,99218.0,0.9,50.0,3.0,14.0,210.0,19.0,96600.0,0.68,50.0,49.891
2021-04-07 02:00:00,1.0,8.4,215.0,13.6,99010.0,72.07,48.274,2.0,6.82,214.34,14.13,99245.0,0.912,50.0,3.0,14.1,210.0,18.0,96500.0,0.71,49.867,49.849
2021-04-07 03:00:00,1.0,7.5,217.0,13.3,99034.0,75.08,46.917,2.0,6.19,213.85,13.65,99267.0,0.924,50.0,3.0,14.3,210.0,17.0,96400.0,0.74,49.867,44.224
2021-04-07 04:00:00,1.0,6.8,222.0,13.1,99047.0,76.23,42.746,2.0,5.56,213.36,13.64,99290.0,0.936,49.98,3.0,14.5,210.0,17.0,96300.0,0.74,50.0,48.122
2021-04-07 05:00:00,1.0,6.4,219.0,12.9,98982.0,77.39,39.797,2.0,4.92,212.87,14.4,99312.0,0.948,49.241,3.0,14.7,210.0,16.0,96300.0,0.75,50.0,49.851
2021-04-07 06:00:00,1.0,6.0,215.0,12.7,98915.0,78.55,38.808,2.0,5.37,209.16,15.16,99354.0,0.946,49.406,3.0,14.8,210.0,16.0,96200.0,0.76,50.0,49.86
2021-04-07 07:00:00,1.0,6.6,212.0,13.1,98878.0,76.38,39.675,2.0,5.82,205.44,16.05,99397.0,0.945,50.0,3.0,14.7,210.0,17.0,96300.0,0.77,49.436,49.871
2021-04-07 08:00:00,1.0,7.6,209.0,13.5,98836.0,74.22,42.488,2.0,6.27,201.72,17.18,99439.0,0.943,49.623,3.0,14.6,210.0,17.0,96300.0,0.79,48.217,49.864
2021-04-07 09:00:00,1.0,8.9,207.0,14.0,98882.0,72.05,47.788,2.0,7.22,204.87,18.3,99468.0,0.916,49.951,3.0,14.9,210.0,17.0,96300.0,0.77,48.25,49.836
2021-04-07 10:00:00,1.0,9.7,210.0,14.8,98911.0,67.65,48.745,2.0,8.17,208.02,19.26,99497.0,0.889,50.0,3.0,15.6,210.0,18.0,96300.0,0.7,48.541,49.848
2021-04-07 11:00:00,1.0,10.5,214.0,15.7,98941.0,63.24,48.771,2.0,9.12,211.17,19.94,99527.0,0.862,50.0,3.0,16.3,210.0,19.0,96300.0,0.64,48.043,49.842
2021-04-07 12:00:00,1.0,11.0,216.0,16.6,98971.0,58.84,48.812,2.0,8.53,212.34,20.63,99525.0,0.848,50.0,3.0,16.1,210.0,19.0,96300.0,0.62,47.877,49.81
2021-04-07 13:00:00,1.0,10.8,217.0,16.9,98957.0,57.43,48.767,2.0,7.94,213.51,20.83,99524.0,0.833,50.0,3.0,15.0,210.0,20.0,96400.0,0.64,48.277,49.796
2021-04-07 14:00:00,1.0,10.5,218.0,17.3,98943.0,56.03,48.452,2.0,7.34,214.68,20.2,99523.0,0.819,50.0,3.0,13.8,210.0,20.0,96400.0,0.66,49.093,49.656
2021-04-07 15:00:00,1.0,10.4,220.0,17.6,98928.0,54.62,47.849,2.0,6.97,216.02,19.58,99558.0,0.829,50.0,3.0,12.9,210.0,20.0,96400.0,0.69,49.693,49.709
2021-04-07 16:00:00,1.0,10.0,221.0,17.4,98948.0,56.96,47.681,2.0,6.6,217.35,18.74,99593.0,0.839,50.0,3.0,12.6,225.0,20.0,96400.0,0.74,49.971,49.438978723404254
2021-04-07 17:00:00,1.0,9.8,221.0,17.1,99083.0,59.29,46.877,2.0,6.24,218.69,17.57,99628.0,0.849,50.0,3.0,12.6,240.0,20.0,96400.0,0.78,49.999,41.67006315789474
2021-04-07 18:00:00,1.0,9.1,222.0,16.9,99211.0,61.63,46.58,2.0,5.67,220.92,16.4,99689.0,0.848,49.978,3.0,12.2,240.0,20.0,96400.0,0.8,50.0,22.691
2021-04-07 19:00:00,1.0,8.5,220.0,16.0,99368.0,64.51,45.292,2.0,5.11,223.14,14.89,99749.0,0.847,49.811,3.0,11.6,240.0,19.0,96500.0,0.79,48.944,23.446
2021-04-07 20:00:00,1.0,8.1,220.0,15.1,99521.0,67.39,41.885,2.0,4.54,225.37,12.81,99810.0,0.846,48.847,3.0,11.2,240.0,18.0,96500.0,0.78,47.356,44.906
2021-04-07 21:00:00,1.0,7.0,220.0,14.2,99575.0,70.27,39.935,2.0,4.24,277.73,10.74,99863.0,0.891,46.718,3.0,9.4,240.0,17.0,96500.0,0.73,46.739,17.827098046813084
2021-04-07 22:00:00,1.0,6.1,220.0,13.7,99609.0,72.26,39.71,2.0,3.94,330.09,9.41,99916.0,0.935,44.29,3.0,6.3,255.0,15.0,96600.0,0.65,38.994,18.364
2021-04-07 23:00:00,1.0,5.6,218.0,13.1,99643.0,74.26,36.495,2.0,3.64,22.45,9.35,99970.0,0.98,36.437,3.0,5.3,315.0,14.0,96600.0,0.58,26.164,1.977
2021-04-08 00:00:00,1.0,6.9,159.0,11.4,99581.0,81.4,25.672,2.0,2.54,280.35,9.39,99816.0,0.95,35.175,3.0,10.4,210.0,16.0,96900.0,0.74,15.564,1.962
2021-04-08 01:00:00,1.0,6.9,152.0,11.1,99581.0,82.27,26.592,2.0,2.2,321.36,8.6,99814.0,0.972,28.128,3.0,6.3,210.0,15.0,96900.0,0.82,3.386,1.419
2021-04-08 02:00:00,1.0,6.4,139.0,10.8,99581.0,83.14,27.989,2.0,1.86,2.37,8.82,99812.0,0.993,26.893,3.0,4.6,285.0,14.0,96900.0,0.91,4.008,3.629
2021-04-08 03:00:00,1.0,4.0,144.0,10.6,99581.0,84.0,21.787,2.0,2.43,8.32,9.04,99812.0,0.993,27.454,3.0,5.3,15.0,14.0,96900.0,0.95,11.992,16.785
2021-04-08 04:00:00,1.0,4.6,294.0,10.3,99589.0,84.99,22.164,2.0,3.0,14.28,8.99,99813.0,0.993,29.398,3.0,5.4,30.0,13.0,96900.0,0.96,20.0,32.027
2021-04-08 05:00:00,1.0,3.1,341.0,10.0,99523.0,85.98,13.107,2.0,3.58,20.24,8.49,99814.0,0.993,31.513,3.0,6.5,30.0,12.0,96800.0,0.97,31.064,44.787
2021-04-08 06:00:00,1.0,3.6,20.0,9.6,99453.0,86.96,21.364,2.0,4.58,13.19,8.0,99919.0,0.989,34.006,3.0,8.0,30.0,11.0,96900.0,0.97,44.946,49.497
2021-04-08 07:00:00,1.0,5.4,17.0,9.1,99437.0,88.08,36.625,2.0,5.58,6.15,7.66,100024.0,0.985,34.673,3.0,9.0,15.0,11.0,97000.0,0.94,49.408,49.597
2021-04-08 08:00:00,1.0,6.5,9.0,8.5,99415.0,89.2,40.148,2.0,6.58,359.11,7.58,100129.0,0.981,42.472,3.0,10.5,0.0,11.0,97100.0,0.92,50.0,49.89
2021-04-08 09:00:00,1.0,7.1,357.0,8.0,99478.0,90.32,41.139,2.0,6.59,358.55,7.5,100228.0,0.976,50.0,3.0,11.3,0.0,11.0,97200.0,0.9,50.0,49.885
2021-04-08 10:00:00,1.0,7.8,351.0,7.6,99571.0,91.61,46.68,2.0,6.6,357.98,7.34,100327.0,0.971,50.0,3.0,11.2,0.0,11.0,97300.0,0.88,50.0,49.884
2021-04-08 11:00:00,1.0,7.9,350.0,7.2,99664.0,92.89,47.442,2.0,6.61,357.42,7.07,100426.0,0.966,50.0,3.0,11.1,0.0,10.0,97400.0,0.86,50.0,49.90572540300167
2021-04-08 12:00:00,1.0,8.1,348.0,6.7,99757.0,94.18,48.637,2.0,6.63,3.58,6.79,100496.0,0.963,50.0,3.0,11.0,0.0,9.0,97400.0,0.85,50.0,49.867
2021-04-08 13:00:00,1.0,8.2,347.0,6.5,99810.0,93.5,48.639,2.0,6.64,9.73,6.5,100567.0,0.96,50.0,3.0,11.0,15.0,9.0,97500.0,0.84,50.0,49.865
2021-04-08 14:00:00,1.0,8.1,347.0,6.2,99863.0,92.82,48.926,2.0,6.65,15.89,6.18,100637.0,0.957,50.0,3.0,11.1,30.0,8.0,97500.0,0.83,50.0,49.279
2021-04-08 15:00:00,1.0,8.0,350.0,5.9,99916.0,92.14,48.94,2.0,6.59,15.52,5.86,100710.0,0.963,50.0,3.0,11.2,30.0,7.0,97600.0,0.83,50.0,48.472
2021-04-08 16:00:00,1.0,8.2,352.0,5.8,99976.0,92.91,48.948,2.0,6.52,15.15,5.65,100783.0,0.968,50.0,3.0,11.1,30.0,7.0,97600.0,0.85,50.0,45.79
2021-04-08 17:00:00,1.0,7.7,357.0,5.8,100156.0,93.69,48.977,2.0,6.46,14.78,5.64,100856.0,0.974,50.0,3.0,11.1,30.0,7.0,97700.0,0.87,50.0,49.532
2021-04-08 18:00:00,1.0,8.5,5.0,5.8,100331.0,94.47,49.136,2.0,6.02,19.19,5.62,100924.0,0.971,50.0,3.0,10.7,30.0,7.0,97800.0,0.87,50.0,49.82
2021-04-08 19:00:00,1.0,8.8,7.0,5.7,100518.0,93.66,49.311,2.0,5.58,23.6,5.61,100992.0,0.969,49.753,3.0,9.9,30.0,7.0,97800.0,0.86,50.0,49.86
2021-04-08 20:00:00,1.0,8.2,11.0,5.6,100700.0,92.85,49.063,2.0,5.14,28.01,5.6,101060.0,0.966,45.977,3.0,9.2,30.0,7.0,97900.0,0.86,50.0,49.881
2021-04-08 21:00:00,1.0,8.5,19.0,5.5,100779.0,92.05,48.467,2.0,4.76,25.4,5.6,101112.0,0.959,39.056,3.0,8.6,30.0,8.0,98000.0,0.85,48.459,49.889
2021-04-08 22:00:00,1.0,7.8,23.0,5.4,100814.0,87.9,48.047,2.0,4.39,22.78,5.42,101165.0,0.952,33.692,3.0,7.9,30.0,8.0,98000.0,0.83,43.938,49.889
2021-04-08 23:00:00,1.0,6.7,18.0,5.3,100850.0,83.76,45.108,2.0,4.01,20.16,4.98,101218.0,0.945,30.516,3.0,7.3,30.0,8.0,98100.0,0.8,37.878,49.887
2021-04-09 00:00:00,1.0,8.6,17.0,5.1,100853.0,71.36,48.075,2.0,4.79,18.06,4.68,101187.0,0.959,46.692,3.0,9.7,30.0,7.0,98000.0,0.84,49.027,49.879
2021-04-09 01:00:00,1.0,8.0,24.0,5.0,100884.0,70.5,46.199,2.0,3.99,17.7,4.5,101203.0,0.954,42.298,3.0,8.8,30.0,7.0,98100.0,0.81,45.254,49.753
2021-04-09 02:00:00,1.0,7.4,23.0,5.0,100914.0,69.65,42.554,2.0,3.19,17.33,4.35,101219.0,0.949,30.652,3.0,8.0,30.0,7.0,98100.0,0.8,38.673,45.855
2021-04-09 03:00:00,1.0,6.3,14.0,5.0,100944.0,68.79,40.041,2.0,3.0,15.14,4.2,101245.0,0.949,23.474,3.0,7.4,30.0,7.0,98100.0,0.79,31.937,19.976
2021-04-09 04:00:00,1.0,6.2,11.0,4.8,100965.0,67.86,39.327,2.0,2.8,12.95,4.38,101271.0,0.948,27.868,3.0,7.0,30.0,7.0,98100.0,0.8,27.636,17.069
2021-04-09 05:00:00,1.0,6.1,11.0,4.6,100904.0,66.93,39.362,2.0,2.61,10.76,5.13,101297.0,0.948,31.073,3.0,6.7,30.0,7.0,98100.0,0.8,25.821,10.565
2021-04-09 06:00:00,1.0,4.5,15.0,4.4,100839.0,66.01,34.38,2.0,2.78,10.06,5.89,101342.0,0.947,25.344,3.0,6.4,30.0,7.0,98200.0,0.8,24.352,8.234
2021-04-09 07:00:00,1.0,4.1,31.0,4.8,100782.0,65.26,30.934,2.0,2.94,9.36,6.53,101387.0,0.945,18.05,3.0,6.1,30.0,8.0,98200.0,0.79,22.186,2.678859691921656
2021-04-09 08:00:00,1.0,5.0,17.0,5.2,100721.0,64.5,31.884,2.0,3.11,8.66,6.98,101433.0,0.944,24.669,3.0,6.0,30.0,8.0,98300.0,0.78,19.859,1.757
2021-04-09 09:00:00,1.0,5.6,15.0,5.7,100753.0,63.75,33.948,2.0,3.32,9.99,7.44,101458.0,0.944,30.004,3.0,6.1,30.0,8.0,98300.0,0.77,19.699,4.886911013153967
2021-04-09 10:00:00,1.0,6.7,24.0,6.3,100772.0,61.05,35.781,2.0,3.53,11.31,7.8,101484.0,0.943,31.432,3.0,6.4,30.0,8.0,98300.0,0.77,18.315,6.622123613312203
2021-04-09 11:00:00,1.0,5.8,32.0,6.9,100792.0,58.35,34.51,2.0,3.74,12.64,7.99,101510.0,0.943,27.401,3.0,6.8,30.0,8.0,98300.0,0.77,19.072,30.0
2021-04-09 12:00:00,1.0,6.4,24.0,7.5,100811.0,55.65,37.25,2.0,4.18,15.93,8.18,101502.0,0.939,22.754,3.0,7.3,30.0,8.0,98300.0,0.76,24.849,22.328
2021-04-09 13:00:00,1.0,7.2,17.0,7.7,100801.0,55.14,41.11,2.0,4.62,19.22,8.26,101494.0,0.934,28.483,3.0,8.0,30.0,8.0,98300.0,0.74,35.548,33.199
2021-04-09 14:00:00,1.0,7.5,17.0,7.9,100791.0,54.64,45.375,2.0,5.05,22.51,8.16,101486.0,0.93,40.828,3.0,8.7,30.0,8.0,98300.0,0.73,46.806,26.69
2021-04-09 15:00:00,1.0,7.5,19.0,8.1,100781.0,54.13,47.197,2.0,5.57,24.16,8.06,101481.0,0.913,45.564,3.0,9.2,30.0,8.0,98300.0,0.7,48.722,44.447
2021-04-09 16:00:00,1.0,9.0,21.0,8.0,100788.0,54.33,48.615,2.0,6.09,25.81,7.81,101477.0,0.896,48.168,3.0,9.6,30.0,9.0,98300.0,0.65,48.538,48.423
2021-04-09 17:00:00,1.0,9.5,20.0,7.9,100914.0,54.53,48.664,2.0,6.61,27.46,7.32,101473.0,0.88,50.0,3.0,9.9,30.0,9.0,98300.0,0.61,48.089,49.837
2021-04-09 18:00:00,1.0,10.0,26.0,7.9,101033.0,54.73,48.67,2.0,6.07,29.24,6.82,101501.0,0.882,50.0,3.0,10.0,30.0,9.0,98300.0,0.59,44.993,49.882
2021-04-09 19:00:00,1.0,8.9,24.0,7.4,101173.0,56.42,47.97,2.0,5.53,31.02,6.42,101530.0,0.884,49.7,3.0,9.9,30.0,8.0,98400.0,0.59,44.234,41.086
2021-04-09 20:00:00,1.0,9.3,31.0,7.0,101309.0,58.1,46.754,2.0,5.0,32.8,6.16,101558.0,0.886,46.612,3.0,9.7,30.0,8.0,98400.0,0.6,43.576,22.985
2021-04-09 21:00:00,1.0,8.8,35.0,6.4,101342.0,59.78,45.216,2.0,4.58,31.76,5.9,101569.0,0.89,42.407,3.0,9.4,30.0,8.0,98400.0,0.61,38.355,21.877
2021-04-09 22:00:00,1.0,8.2,35.0,6.2,101336.0,61.12,42.714,2.0,4.16,30.72,5.67,101579.0,0.894,38.52,3.0,8.9,30.0,7.0,98400.0,0.63,33.174,20.339
2021-04-09 23:00:00,1.0,7.6,37.0,5.9,101330.0,62.45,40.257,2.0,3.74,29.67,5.51,101590.0,0.899,32.209,3.0,8.4,30.0,7.0,98400.0,0.65,31.586,16.606
2021-04-10 00:00:00,1.0,7.1,39.0,5.3,101252.0,63.95,39.463,2.0,3.15,30.66,5.13,101579.0,0.905,28.697,3.0,7.6,30.0,7.0,98400.0,0.68,30.89,16.606
2021-04-10 01:00:00,1.0,6.8,36.0,5.1,101234.0,63.55,39.635,2.0,3.1,25.48,5.05,101559.0,0.907,28.528,3.0,7.6,30.0,7.0,98400.0,0.68,33.847,21.591
2021-04-10 02:00:00,1.0,6.6,35.0,5.0,101215.0,63.14,40.805,2.0,3.04,20.31,4.99,101538.0,0.909,27.528,3.0,7.6,30.0,7.0,98400.0,0.68,36.022,18.36
2021-04-10 03:00:00,1.0,6.4,32.0,4.8,101197.0,62.73,41.419,2.0,3.0,20.33,4.94,101528.0,0.91,25.832,3.0,7.5,30.0,7.0,98400.0,0.69,35.993,17.784
2021-04-10 04:00:00,1.0,6.2,32.0,4.7,101184.0,63.13,40.27,2.0,2.95,20.35,5.21,101518.0,0.911,25.869,3.0,7.5,30.0,7.0,98400.0,0.7,34.251,16.471
2021-04-10 05:00:00,1.0,6.0,34.0,4.6,101089.0,63.53,40.175,2.0,2.9,20.37,6.01,101508.0,0.911,25.801,3.0,7.4,30.0,7.0,98300.0,0.7,30.767,14.961
2021-04-10 06:00:00,1.0,5.8,35.0,4.4,100992.0,63.92,38.785,2.0,3.5,22.23,6.82,101522.0,0.902,23.617,3.0,7.5,30.0,8.0,98300.0,0.69,25.555,9.717
2021-04-10 07:00:00,1.0,5.6,36.0,5.0,100917.0,62.12,37.099,2.0,4.11,24.1,7.48,101535.0,0.893,22.404,3.0,7.6,30.0,8.0,98400.0,0.66,20.332,9.71
2021-04-10 08:00:00,1.0,5.4,37.0,5.6,100838.0,60.32,34.482,2.0,4.71,25.97,7.9,101548.0,0.884,26.023,3.0,7.8,30.0,9.0,98400.0,0.62,21.121,9.295243405233997
2021-04-10 09:00:00,1.0,5.8,33.0,6.3,100849.0,58.51,33.434,2.0,4.87,21.59,8.32,101553.0,0.888,30.191,3.0,7.9,30.0,9.0,98400.0,0.6,29.974,8.251
2021-04-10 10:00:00,1.0,6.8,27.0,7.0,100850.0,57.26,35.676,2.0,5.03,17.22,8.74,101558.0,0.892,30.856,3.0,8.2,30.0,9.0,98400.0,0.6,37.287,11.044
2021-04-10 11:00:00,1.0,5.6,37.0,7.6,100851.0,56.0,33.498,2.0,5.19,12.85,9.16,101562.0,0.896,31.732,3.0,8.5,30.0,9.0,98400.0,0.6,39.566,16.028
2021-04-10 12:00:00,1.0,6.1,20.0,8.3,100852.0,54.75,33.605,2.0,5.37,12.29,9.58,101538.0,0.884,34.501,3.0,8.6,30.0,10.0,98400.0,0.59,41.414,18.328
2021-04-10 13:00:00,1.0,6.5,15.0,8.6,100818.0,52.4,35.425,2.0,5.56,11.74,9.76,101514.0,0.873,37.115,3.0,8.7,30.0,10.0,98400.0,0.55,44.454,18.91
2021-04-10 14:00:00,1.0,7.2,14.0,8.9,100785.0,50.05,38.421,2.0,5.75,11.18,9.52,101489.0,0.861,39.106,3.0,8.8,30.0,10.0,98300.0,0.52,47.047,22.108
2021-04-10 15:00:00,1.0,7.5,15.0,9.2,100751.0,47.71,40.578,2.0,5.74,16.34,9.29,101460.0,0.862,40.447,3.0,8.9,30.0,10.0,98300.0,0.52,48.051,24.384
2021-04-10 16:00:00,1.0,7.7,20.0,9.0,100737.0,51.14,42.304,2.0,5.73,21.51,8.88,101431.0,0.864,40.58,3.0,9.0,30.0,10.0,98300.0,0.52,48.789,22.816
2021-04-10 17:00:00,1.0,7.8,23.0,8.8,100840.0,54.57,42.63,2.0,5.73,26.67,8.18,101401.0,0.865,40.741,3.0,9.0,30.0,10.0,98300.0,0.53,48.245,20.719
2021-04-10 18:00:00,1.0,8.0,30.0,8.6,100936.0,58.0,42.613,2.0,5.24,28.51,7.48,101408.0,0.877,40.068,3.0,9.0,30.0,10.0,98300.0,0.55,46.109,13.510999999999996
2021-04-10 19:00:00,1.0,7.5,32.0,7.9,101063.0,59.24,40.847,2.0,4.76,30.35,6.88,101414.0,0.89,37.666,3.0,9.0,30.0,10.0,98300.0,0.59,43.368,21.271
2021-04-10 20:00:00,1.0,7.1,36.0,7.3,101184.0,60.49,39.837,2.0,4.27,32.19,6.45,101420.0,0.902,33.563,3.0,9.0,30.0,9.0,98300.0,0.63,38.999,27.789
2021-04-10 21:00:00,1.0,6.9,41.0,6.5,101204.0,61.73,38.528,2.0,3.73,34.3,6.02,101424.0,0.916,26.546,3.0,8.6,30.0,9.0,98300.0,0.68,33.421,28.653
2021-04-10 22:00:00,1.0,6.4,42.0,6.1,101207.0,63.16,34.496,2.0,3.18,36.42,5.69,101428.0,0.929,18.816,3.0,7.7,30.0,8.0,98300.0,0.73,27.657,21.699
2021-04-10 23:00:00,1.0,5.6,46.0,5.7,101210.0,64.58,26.289,2.0,2.64,38.53,5.5,101432.0,0.942,13.167,3.0,6.8,30.0,8.0,98300.0,0.77,21.797,17.178
2021-04-11 00:00:00,1.0,4.7,54.0,5.1,101115.0,64.0,13.036,2.0,2.15,44.06,3.88,101418.0,0.948,9.702,3.0,5.2,60.0,7.0,98300.0,0.79,11.038,13.684
2021-04-11 01:00:00,1.0,4.2,54.0,4.8,101098.0,64.77,11.509,2.0,2.05,42.06,3.77,101385.0,0.954,8.372,3.0,4.9,45.0,7.0,98300.0,0.81,10.739,5.736
2021-04-11 02:00:00,1.0,4.0,50.0,4.6,101080.0,65.55,10.848,2.0,1.96,40.05,4.23,101352.0,0.959,7.27,3.0,4.7,30.0,7.0,98200.0,0.83,11.289,3.063
2021-04-11 03:00:00,1.0,4.0,49.0,4.4,101063.0,66.33,10.91,2.0,2.23,35.3,4.68,101354.0,0.957,7.065,3.0,4.8,30.0,7.0,98200.0,0.84,12.068,3.836
2021-04-11 04:00:00,1.0,3.9,44.0,4.2,101062.0,67.09,10.952,2.0,2.51,30.54,5.29,101356.0,0.954,7.985,3.0,5.3,30.0,7.0,98200.0,0.83,13.726,3.751
2021-04-11 05:00:00,1.0,3.9,42.0,4.0,100983.0,67.86,13.475,2.0,2.78,25.79,6.13,101358.0,0.952,9.352,3.0,5.8,30.0,8.0,98200.0,0.83,15.358,3.843
2021-04-11 06:00:00,1.0,3.8,39.0,3.8,100900.0,68.62,14.085,2.0,3.35,27.78,6.97,101395.0,0.94,9.625,3.0,6.1,30.0,8.0,98200.0,0.8,15.612,3.234
2021-04-11 07:00:00,1.0,3.8,39.0,4.6,100843.0,67.68,14.58,2.0,3.91,29.78,7.62,101433.0,0.929,9.36,3.0,6.3,30.0,8.0,98300.0,0.76,14.424,8.119
2021-04-11 08:00:00,1.0,3.6,40.0,5.5,100782.0,66.75,11.723,2.0,4.48,31.77,7.94,101470.0,0.917,10.551,3.0,6.5,30.0,9.0,98300.0,0.71,14.269,2.623
2021-04-11 09:00:00,1.0,4.1,37.0,6.4,100809.0,65.81,13.739,2.0,4.47,27.52,8.26,101484.0,0.91,14.694,3.0,6.7,30.0,9.0,98300.0,0.67,17.062,1.162
2021-04-11 10:00:00,1.0,4.9,32.0,7.2,100820.0,63.43,16.12,2.0,4.46,23.28,8.64,101498.0,0.903,16.677,3.0,7.0,30.0,9.0,98300.0,0.65,18.761,3.251
2021-04-11 11:00:00,1.0,5.3,27.0,8.1,100830.0,61.04,20.033,2.0,4.45,19.04,9.11,101512.0,0.896,18.481,3.0,7.4,30.0,9.0,98300.0,0.63,19.89,5.628
2021-04-11 12:00:00,1.0,5.5,23.0,8.9,100841.0,58.66,20.582,2.0,4.43,16.38,9.58,101487.0,0.889,20.986,3.0,7.4,30.0,10.0,98300.0,0.61,23.515,11.324
2021-04-11 13:00:00,1.0,5.8,21.0,9.2,100813.0,56.74,22.832,2.0,4.41,13.73,9.82,101462.0,0.883,22.846,3.0,7.3,30.0,10.0,98300.0,0.59,25.363,12.929000000000002
