,ProviderId1,WindSpeed1,WindDirection1,Temperature1,Pressure1,Humidity1,PowerWOAvailability1,PowerMWh
2021-03-04 14:00:00,1,1.6,349.0,8.9,100548,63.74,1.453,0.0
2021-03-04 15:00:00,1,1.9,349.0,9.5,100471,62.53,1.476,0.0
2021-03-04 16:00:00,1,1.6,351.0,9.3,100419,62.22,1.406,0.0
2021-03-04 17:00:00,1,1.3,353.0,9.2,100482,61.9,1.362,0.0
2021-03-04 18:00:00,1,1.0,0.0,9.0,100541,61.58,1.413,0.4802218319622885
2021-03-04 19:00:00,1,0.9,33.0,8.1,100645,63.38,1.085,3.455
2021-03-04 20:00:00,1,1.1,122.0,7.2,100743,65.18,1.502,7.278999999999999
2021-03-04 21:00:00,1,1.3,145.0,6.4,100742,66.98,2.107,7.32
2021-03-04 22:00:00,1,1.6,157.0,6.1,100724,67.74,3.319,6.717
2021-03-04 23:00:00,1,2.1,171.0,5.8,100705,68.5,8.216,6.474
2021-03-05 00:00:00,1,2.6,184.0,5.6,100578,67.18,15.744,19.088
2021-03-05 01:00:00,1,2.9,186.0,5.4,100560,65.98,18.29,33.754
2021-03-05 02:00:00,1,3.2,192.0,5.2,100543,64.77,22.199,20.125
2021-03-05 03:00:00,1,3.4,196.0,5.0,100525,63.57,25.626,20.451
2021-03-05 04:00:00,1,3.4,194.0,4.9,100491,62.2,26.901,35.452
2021-03-05 05:00:00,1,3.2,192.0,4.9,100379,60.83,28.144,36.085
2021-03-05 06:00:00,1,3.1,191.0,4.8,100265,59.46,28.956,35.569
2021-03-05 07:00:00,1,3.1,191.0,5.3,100189,58.72,31.715,40.103
2021-03-05 08:00:00,1,3.2,193.0,5.8,100109,57.98,32.897,43.323
2021-03-05 09:00:00,1,3.4,193.0,6.4,100116,57.24,34.344,32.216
2021-03-05 10:00:00,1,3.5,198.0,8.1,100117,55.1,31.865,35.898
2021-03-05 11:00:00,1,3.4,202.0,9.9,100118,52.97,27.004,47.975
2021-03-05 12:00:00,1,3.7,204.0,11.7,100118,50.83,25.525,41.27693617021277
2021-03-05 13:00:00,1,3.8,211.0,12.6,100082,51.01,28.093,31.061
2021-03-05 14:00:00,1,4.1,218.0,13.5,100045,51.18,31.718,27.947
2021-03-05 15:00:00,1,4.1,224.0,14.4,100009,51.36,28.329,27.347
2021-03-05 16:00:00,1,4.2,222.0,14.2,99993,53.15,29.799,35.148
2021-03-05 17:00:00,1,4.1,219.0,14.0,100089,54.95,27.941,42.171
2021-03-05 18:00:00,1,4.5,216.0,13.9,100179,56.74,28.289,45.808
2021-03-05 19:00:00,1,4.6,214.0,13.0,100317,56.84,33.641,49.73
2021-03-05 20:00:00,1,4.8,212.0,12.2,100449,56.94,36.256,38.213
2021-03-05 21:00:00,1,4.8,212.0,11.3,100485,57.04,37.209,34.636
2021-03-05 22:00:00,1,4.5,212.0,10.9,100505,57.57,37.162,47.059
2021-03-05 23:00:00,1,4.8,212.0,10.5,100526,58.1,40.089,46.204
2021-03-06 00:00:00,1,5.0,218.0,10.1,100406,58.11,40.001,49.86
2021-03-06 01:00:00,1,5.4,219.0,10.1,100421,58.52,41.145,49.89
2021-03-06 02:00:00,1,6.3,219.0,10.0,100437,58.92,42.739,49.887
2021-03-06 03:00:00,1,6.8,218.0,9.9,100453,59.33,44.382,49.886
2021-03-06 04:00:00,1,6.8,218.0,9.8,100448,59.22,45.071,49.888
2021-03-06 05:00:00,1,6.8,218.0,9.6,100365,59.11,44.998,49.887
2021-03-06 06:00:00,1,6.5,216.0,9.4,100280,59.0,45.055,49.885
2021-03-06 07:00:00,1,6.3,215.0,9.6,100241,60.13,44.272,49.886
2021-03-06 08:00:00,1,6.1,215.0,9.8,100199,61.27,43.228,49.871
2021-03-06 09:00:00,1,5.6,214.0,10.1,100245,62.41,40.167,49.845
2021-03-06 10:00:00,1,5.2,220.0,10.9,100275,63.83,38.842,46.654
2021-03-06 11:00:00,1,4.7,227.0,11.8,100305,65.25,38.645,37.759
2021-03-06 12:00:00,1,3.6,232.0,12.6,100335,66.66,37.794,45.31
2021-03-06 13:00:00,1,4.5,247.0,12.1,100342,71.89,35.026,23.079
2021-03-06 14:00:00,1,4.4,274.0,11.6,100349,77.12,25.203,16.887
2021-03-06 15:00:00,1,3.9,316.0,11.1,100356,82.35,20.177,34.851
2021-03-06 16:00:00,1,5.3,9.0,10.1,100399,84.98,24.904,16.160913140311806
2021-03-06 17:00:00,1,7.7,23.0,9.2,100557,87.6,42.747,19.735777330028707
2021-03-06 18:00:00,1,10.1,25.0,8.2,100711,90.23,46.8,43.428
2021-03-06 19:00:00,1,9.7,30.0,7.8,100898,90.54,45.924,49.82
2021-03-06 20:00:00,1,9.7,32.0,7.3,101080,90.84,47.981,49.83
2021-03-06 21:00:00,1,9.0,37.0,6.8,101163,91.15,48.328,49.88
2021-03-06 22:00:00,1,8.8,36.0,6.6,101210,89.89,48.048,49.877
2021-03-06 23:00:00,1,8.3,37.0,6.4,101257,88.62,48.133,49.874
2021-03-07 00:00:00,1,10.1,32.0,6.2,101102,89.56,49.142,49.885
2021-03-07 01:00:00,1,9.7,32.0,6.0,101124,88.86,48.916,49.875
2021-03-07 02:00:00,1,9.2,33.0,5.8,101146,88.15,48.488,49.856
2021-03-07 03:00:00,1,9.1,35.0,5.6,101168,87.45,47.85,49.77
2021-03-07 04:00:00,1,9.1,35.0,5.5,101157,88.03,47.006,49.588
2021-03-07 05:00:00,1,8.7,36.0,5.4,101066,88.61,46.234,49.793
2021-03-07 06:00:00,1,8.6,37.0,5.3,100972,89.19,46.141,49.816
2021-03-07 07:00:00,1,8.4,38.0,5.2,100897,88.58,45.485,49.852
2021-03-07 08:00:00,1,8.4,40.0,5.2,100819,87.98,44.865,49.844
2021-03-07 09:00:00,1,8.3,41.0,5.2,100831,87.37,42.613,49.748
2021-03-07 10:00:00,1,8.0,42.0,5.5,100824,84.89,40.482,49.726
2021-03-07 11:00:00,1,7.7,42.0,5.9,100816,82.42,37.945,49.702
2021-03-07 12:00:00,1,7.7,42.0,6.2,100808,79.94,36.183,49.48
2021-03-07 13:00:00,1,7.3,40.0,6.5,100760,78.18,36.25,44.396
2021-03-07 14:00:00,1,6.8,37.0,6.8,100711,76.42,36.183,47.676
2021-03-07 15:00:00,1,6.3,34.0,7.1,100663,74.66,33.474,43.548
2021-03-07 16:00:00,1,6.3,33.0,6.9,100619,73.25,33.287,39.206
2021-03-07 17:00:00,1,6.5,32.0,6.8,100693,71.84,34.79,33.6
2021-03-07 18:00:00,1,6.4,33.0,6.7,100762,70.43,34.12,22.291
2021-03-07 19:00:00,1,6.2,37.0,6.2,100861,71.39,32.081,30.283
2021-03-07 20:00:00,1,5.8,42.0,5.8,100954,72.36,27.346,33.699
2021-03-07 21:00:00,1,5.4,45.0,5.3,100947,73.33,21.809,22.949
2021-03-07 22:00:00,1,4.5,55.0,4.9,100917,72.19,13.774,6.669612791641664
2021-03-07 23:00:00,1,3.9,67.0,4.5,100888,71.06,6.748,0.2952238858366537
2021-03-08 00:00:00,1,3.0,75.0,3.9,100733,75.91,2.471,0.0
2021-03-08 01:00:00,1,2.6,80.0,3.8,100703,75.3,1.811,0.0
2021-03-08 02:00:00,1,1.9,89.0,3.6,100673,74.68,1.445,0.0
2021-03-08 03:00:00,1,1.4,103.0,3.4,100643,74.06,1.272,0.0
2021-03-08 04:00:00,1,1.3,121.0,3.2,100597,74.67,1.8,0.1913321739130435
2021-03-08 05:00:00,1,1.3,148.0,2.9,100471,75.28,2.147,0.3008465515730435
2021-03-08 06:00:00,1,1.3,168.0,2.6,100342,75.89,2.654,0.0
2021-03-08 07:00:00,1,1.5,173.0,2.8,100258,75.55,3.482,0.0
2021-03-08 08:00:00,1,1.7,182.0,3.0,100171,75.21,5.967,0.632023978545512
2021-03-08 09:00:00,1,2.0,186.0,3.3,100174,74.88,7.589,2.4746666666666663
2021-03-08 10:00:00,1,1.9,188.0,4.4,100157,70.54,6.165,3.4410666666666665
2021-03-08 11:00:00,1,1.6,193.0,5.5,100140,66.21,3.54,3.6286219649461326
2021-03-08 12:00:00,1,1.3,199.0,6.6,100124,61.88,2.668,4.489562219203845
2021-03-08 13:00:00,1,1.2,225.0,7.2,100084,60.21,2.04,6.789980678025646
2021-03-08 14:00:00,1,1.0,275.0,7.8,100044,58.54,1.355,2.324483385683584
2021-03-08 15:00:00,1,1.7,328.0,8.4,100004,56.88,1.776,0.0100061766522544
2021-03-08 16:00:00,1,1.8,341.0,8.4,99972,56.2,2.159,0.0053333333333333
2021-03-08 17:00:00,1,1.7,2.0,8.3,100056,55.52,1.834,0.0
2021-03-08 18:00:00,1,1.5,16.0,8.2,100134,54.84,1.791,1.0025075384859548
2021-03-08 19:00:00,1,1.4,36.0,7.4,100258,56.73,1.749,0.019
2021-03-08 20:00:00,1,1.5,74.0,6.7,100376,58.62,2.061,0.0509999999999999
2021-03-08 21:00:00,1,1.7,98.0,5.9,100395,60.5,3.389,0.1913385826771653
2021-03-08 22:00:00,1,1.9,107.0,5.7,100400,60.53,3.117,0.0010087919016427
2021-03-08 23:00:00,1,1.7,111.0,5.5,100405,60.56,2.418,0.889
2021-03-09 00:00:00,1,1.1,151.0,5.3,100278,57.62,2.858,0.159
2021-03-09 01:00:00,1,1.1,173.0,5.1,100288,57.96,2.629,0.0
2021-03-09 02:00:00,1,1.3,177.0,5.0,100297,58.29,3.037,0.003
2021-03-09 03:00:00,1,1.2,181.0,4.9,100306,58.63,3.239,0.667
2021-03-09 04:00:00,1,1.1,180.0,4.8,100292,58.76,2.954,1.351
2021-03-09 05:00:00,1,1.0,157.0,4.7,100199,58.9,3.2,0.543
2021-03-09 06:00:00,1,1.0,139.0,4.6,100103,59.03,2.96,0.0
2021-03-09 07:00:00,1,1.1,127.0,5.0,100046,58.52,2.925,0.298
2021-03-09 08:00:00,1,1.2,115.0,5.4,99984,58.01,2.676,1.115
2021-03-09 09:00:00,1,1.5,108.0,5.8,100012,57.5,2.556,0.951
2021-03-09 10:00:00,1,1.7,91.0,7.1,100022,55.75,1.793,0.074
2021-03-09 11:00:00,1,2.1,56.0,8.5,100031,54.0,2.069,0.049
2021-03-09 12:00:00,1,3.0,40.0,9.8,100040,52.26,5.324,1.943
2021-03-09 13:00:00,1,4.0,34.0,10.1,100006,55.22,8.797,6.5680000000000005
2021-03-09 14:00:00,1,5.0,26.0,10.5,99973,58.18,18.655,16.933
2021-03-09 15:00:00,1,5.8,26.0,10.9,99939,61.14,19.796,16.917
2021-03-09 16:00:00,1,6.6,27.0,10.5,99931,62.25,25.731,23.928
2021-03-09 17:00:00,1,7.1,28.0,10.2,100033,63.36,32.453,25.115
2021-03-09 18:00:00,1,7.9,29.0,9.9,100131,64.47,39.64,28.386
2021-03-09 19:00:00,1,8.0,32.0,9.0,100249,67.71,41.269,30.227
2021-03-09 20:00:00,1,7.9,36.0,8.1,100361,70.96,41.674,31.405
2021-03-09 21:00:00,1,7.5,40.0,7.2,100379,74.21,39.805,26.97
2021-03-09 22:00:00,1,6.5,45.0,6.8,100377,74.68,25.93,18.296
2021-03-09 23:00:00,1,5.5,50.0,6.4,100375,75.15,15.042,6.836
2021-03-10 00:00:00,1,5.7,43.0,6.0,100270,74.68,13.938,1.218
2021-03-10 01:00:00,1,4.7,48.0,5.8,100241,74.77,9.807,1.3334229374834203
2021-03-10 02:00:00,1,4.1,56.0,5.7,100213,74.86,5.507,0.75
2021-03-10 03:00:00,1,3.5,62.0,5.5,100184,74.95,3.705,0.97
2021-03-10 04:00:00,1,2.7,35.0,5.5,100142,73.94,3.531,0.2273684210526315
2021-03-10 05:00:00,1,2.7,47.0,5.4,100021,72.92,3.457,0.0
2021-03-10 06:00:00,1,2.3,67.0,5.3,99898,71.91,3.005,0.0
2021-03-10 07:00:00,1,2.2,115.0,5.5,99807,71.09,4.144,0.0
2021-03-10 08:00:00,1,2.1,152.0,5.7,99712,70.27,4.785,0.0
2021-03-10 09:00:00,1,2.1,163.0,6.0,99706,69.45,5.398,0.0
2021-03-10 10:00:00,1,2.1,167.0,7.3,99685,68.04,5.638,0.0
2021-03-10 11:00:00,1,1.9,177.0,8.6,99664,66.63,3.437,0.0
2021-03-10 12:00:00,1,1.6,176.0,9.9,99643,65.21,2.654,0.0
2021-03-10 13:00:00,1,1.2,139.0,10.5,99581,64.24,1.378,0.0
2021-03-10 14:00:00,1,1.1,2.0,11.1,99520,63.27,1.644,0.0
2021-03-10 15:00:00,1,1.6,354.0,11.6,99459,62.3,1.983,0.0
2021-03-10 16:00:00,1,1.7,359.0,11.6,99422,63.71,2.006,0.0021911971697036
2021-03-10 17:00:00,1,1.9,6.0,11.5,99499,65.13,1.81,0.0
2021-03-10 18:00:00,1,1.9,9.0,11.5,99570,66.55,1.961,0.0630487383339094
2021-03-10 19:00:00,1,2.0,6.0,10.5,99694,70.12,2.428,0.8682733695356059
2021-03-10 20:00:00,1,2.2,3.0,9.6,99812,73.7,2.897,3.735
2021-03-10 21:00:00,1,2.4,0.0,8.7,99833,77.28,3.572,3.109
2021-03-10 22:00:00,1,2.7,12.0,8.4,99838,78.88,5.325,5.791
2021-03-10 23:00:00,1,2.9,15.0,8.0,99842,80.48,5.998,5.682
2021-03-11 00:00:00,1,2.8,10.0,7.6,99636,83.01,9.932,13.131
2021-03-11 01:00:00,1,2.8,15.0,7.5,99618,85.28,9.982,14.014
2021-03-11 02:00:00,1,3.0,24.0,7.3,99600,87.54,9.621,9.723
2021-03-11 03:00:00,1,4.2,7.0,7.1,99581,89.81,23.295,6.876440290978601
2021-03-11 04:00:00,1,5.2,17.0,7.0,99560,90.73,28.606,11.015
2021-03-11 05:00:00,1,5.0,22.0,6.9,99460,91.65,31.05,8.385
2021-03-11 06:00:00,1,5.5,21.0,6.8,99357,92.57,36.346,14.183000000000002
2021-03-11 07:00:00,1,6.0,20.0,6.8,99296,91.97,39.328,11.754
2021-03-11 08:00:00,1,6.1,27.0,6.7,99231,91.37,41.634,32.019
2021-03-11 09:00:00,1,7.6,29.0,6.7,99254,90.77,46.824,49.807
2021-03-11 10:00:00,1,9.5,31.0,6.5,99331,90.46,48.242,49.86
2021-03-11 11:00:00,1,11.3,31.0,6.3,99408,90.15,49.232,49.888
2021-03-11 12:00:00,1,11.9,32.0,6.1,99485,89.84,49.217,49.888
2021-03-11 13:00:00,1,12.2,30.0,6.1,99550,86.76,49.495,49.89
2021-03-11 14:00:00,1,12.1,28.0,6.1,99616,83.68,49.505,49.89
2021-03-11 15:00:00,1,12.0,26.0,6.1,99682,80.6,49.509,49.888
2021-03-11 16:00:00,1,11.9,24.0,5.9,99764,78.9,49.511,49.888
2021-03-11 17:00:00,1,11.6,23.0,5.8,99962,77.2,49.51,49.883
2021-03-11 18:00:00,1,11.9,21.0,5.8,100155,75.5,49.547,49.89
2021-03-11 19:00:00,1,11.3,22.0,5.6,100353,74.68,49.589,49.889
2021-03-11 20:00:00,1,10.9,23.0,5.4,100546,73.87,49.534,49.885
2021-03-11 21:00:00,1,10.3,23.0,5.2,100639,73.05,49.525,49.883
2021-03-11 22:00:00,1,9.8,23.0,4.9,100714,73.04,49.298,49.853
2021-03-11 23:00:00,1,9.2,25.0,4.6,100789,73.02,48.897,49.803
2021-03-12 00:00:00,1,9.2,20.0,4.2,100762,72.44,48.713,48.386
2021-03-12 01:00:00,1,8.3,20.0,4.0,100800,72.01,47.469,47.005
2021-03-12 02:00:00,1,7.5,24.0,3.8,100838,71.58,43.498,42.297
2021-03-12 03:00:00,1,6.5,26.0,3.6,100877,71.15,37.805,25.834000000000003
2021-03-12 04:00:00,1,5.1,41.0,3.4,100850,70.84,25.402,11.73
2021-03-12 05:00:00,1,3.9,55.0,3.1,100745,70.52,13.136,3.884
2021-03-12 06:00:00,1,3.3,69.0,2.8,100638,70.2,4.711,1.857
2021-03-12 07:00:00,1,2.8,81.0,3.0,100573,69.75,3.002,0.421
2021-03-12 08:00:00,1,2.7,92.0,3.2,100504,69.29,4.779,0.015
2021-03-12 09:00:00,1,2.5,106.0,3.5,100524,68.84,3.794,0.0
2021-03-12 10:00:00,1,1.9,105.0,4.4,100509,66.14,2.15,0.044
2021-03-12 11:00:00,1,1.4,106.0,5.4,100495,63.44,1.491,0.1080656649005472
2021-03-12 12:00:00,1,0.9,106.0,6.3,100480,60.75,1.79,2.231343044661437
2021-03-12 13:00:00,1,1.1,68.0,6.9,100421,59.97,1.627,1.079
2021-03-12 14:00:00,1,1.3,348.0,7.4,100361,59.19,1.391,0.675
2021-03-12 15:00:00,1,1.4,347.0,8.0,100302,58.41,1.398,0.068
2021-03-12 16:00:00,1,1.6,358.0,8.0,100272,59.56,1.621,0.146
2021-03-12 17:00:00,1,1.7,25.0,8.0,100354,60.71,1.624,0.0
2021-03-12 18:00:00,1,1.5,42.0,8.0,100432,61.86,1.778,0.035617116002968
2021-03-12 19:00:00,1,1.5,50.0,7.4,100537,63.34,1.667,0.191
2021-03-12 20:00:00,1,1.3,62.0,6.8,100637,64.81,1.689,0.0
2021-03-12 21:00:00,1,1.1,74.0,6.2,100639,66.28,1.434,0.0
2021-03-12 22:00:00,1,1.0,93.0,6.0,100625,66.03,1.333,0.0
2021-03-12 23:00:00,1,0.9,114.0,5.8,100611,65.78,1.375,0.001
2021-03-13 00:00:00,1,1.1,117.0,5.3,100495,63.78,1.616,0.704
2021-03-13 01:00:00,1,1.1,140.0,5.1,100475,64.01,2.161,0.515
2021-03-13 02:00:00,1,1.1,158.0,5.0,100456,64.25,2.685,0.4699999999999999
2021-03-13 03:00:00,1,1.1,156.0,4.8,100436,64.48,3.801,0.599
2021-03-13 04:00:00,1,1.1,152.0,4.7,100394,64.78,3.042,0.9000000000000001
2021-03-13 05:00:00,1,1.1,155.0,4.5,100273,65.07,3.094,2.415
2021-03-13 06:00:00,1,1.1,154.0,4.4,100150,65.37,2.761,2.2
2021-03-13 07:00:00,1,1.3,157.0,4.8,100067,64.44,3.615,1.085
2021-03-13 08:00:00,1,1.7,157.0,5.3,99982,63.52,4.88,2.127
2021-03-13 09:00:00,1,1.9,164.0,5.8,99983,62.59,8.49,4.618
2021-03-13 10:00:00,1,1.7,174.0,7.2,99980,60.48,6.452,2.872
2021-03-13 11:00:00,1,1.8,181.0,8.7,99977,58.37,5.34,1.228
2021-03-13 12:00:00,1,1.7,202.0,10.2,99974,56.26,3.68,0.723
2021-03-13 13:00:00,1,1.9,224.0,10.8,99944,55.97,4.114,2.379
2021-03-13 14:00:00,1,2.4,251.0,11.4,99913,55.68,4.02,0.6401925561474612
2021-03-13 15:00:00,1,2.1,264.0,12.0,99882,55.39,4.092,1.1828049193275414
2021-03-13 16:00:00,1,2.0,306.0,11.9,99872,58.41,3.374,0.092843001559297
2021-03-13 17:00:00,1,1.8,319.0,11.8,99974,61.44,2.999,0.232
2021-03-13 18:00:00,1,1.8,322.0,11.7,100069,64.47,3.158,0.0
2021-03-13 19:00:00,1,1.9,317.0,10.9,100196,67.48,2.463,0.0
2021-03-13 20:00:00,1,1.8,132.0,10.0,100317,70.5,3.284,0.0
2021-03-13 21:00:00,1,1.6,129.0,9.2,100342,73.52,2.771,0.0
2021-03-13 22:00:00,1,1.3,148.0,8.8,100359,74.11,2.386,0.0
2021-03-13 23:00:00,1,1.4,171.0,8.5,100376,74.7,2.123,0.0
2021-03-14 00:00:00,1,0.7,189.0,7.5,100306,75.51,1.982,0.0168006562756357
2021-03-14 01:00:00,1,1.0,187.0,7.3,100287,74.04,2.046,0.0
2021-03-14 02:00:00,1,1.2,186.0,7.1,100267,72.57,2.291,0.0
2021-03-14 03:00:00,1,1.4,180.0,6.9,100248,71.09,3.489,0.0
2021-03-14 04:00:00,1,1.4,176.0,6.8,100203,71.19,3.375,0.3765333333333333
2021-03-14 05:00:00,1,1.4,163.0,6.7,100080,71.28,3.675,1.4432
2021-03-14 06:00:00,1,1.4,154.0,6.5,99955,71.37,5.031,1.6970666666666665
2021-03-14 07:00:00,1,1.4,152.0,6.9,99861,71.05,4.708,2.2208
2021-03-14 08:00:00,1,1.5,156.0,7.4,99765,70.73,4.958,1.1882666666666668
2021-03-14 09:00:00,1,1.7,150.0,7.9,99755,70.4,6.618,1.408
2021-03-14 10:00:00,1,1.7,155.0,9.2,99743,69.17,4.699,3.808
2021-03-14 11:00:00,1,1.6,177.0,10.6,99731,67.93,3.175,7.617302016938794
2021-03-14 12:00:00,1,1.3,180.0,12.0,99718,66.69,2.414,7.817
2021-03-14 13:00:00,1,1.2,185.0,12.6,99651,64.35,2.095,11.743
2021-03-14 14:00:00,1,1.2,201.0,13.2,99583,62.01,1.899,13.828
2021-03-14 15:00:00,1,1.7,228.0,13.8,99516,59.66,2.532,18.536
2021-03-14 16:00:00,1,1.8,222.0,13.6,99462,60.76,2.446,24.639
2021-03-14 17:00:00,1,1.2,150.0,13.4,99520,61.85,2.259,29.267
2021-03-14 18:00:00,1,0.9,116.0,13.2,99572,62.95,1.522,37.379
2021-03-14 19:00:00,1,1.0,81.0,12.3,99650,65.01,1.919,34.924
2021-03-14 20:00:00,1,1.2,138.0,11.4,99722,67.06,3.113,31.706
2021-03-14 21:00:00,1,1.3,159.0,10.5,99698,69.12,4.328,44.482
2021-03-14 22:00:00,1,1.5,171.0,10.2,99661,70.52,7.871,47.435
2021-03-14 23:00:00,1,1.9,172.0,10.0,99625,71.92,12.354,49.402
2021-03-15 00:00:00,1,2.5,170.0,9.5,99562,72.1,19.528,49.058
2021-03-15 01:00:00,1,2.7,180.0,9.4,99513,73.2,22.33,45.247
2021-03-15 02:00:00,1,3.2,187.0,9.2,99464,74.31,26.947,49.868
2021-03-15 03:00:00,1,3.7,187.0,9.1,99415,75.41,32.012,49.584
2021-03-15 04:00:00,1,4.0,184.0,9.0,99359,76.3,35.465,43.43311296144088
2021-03-15 05:00:00,1,4.3,183.0,8.9,99225,77.19,36.685,24.18
2021-03-15 06:00:00,1,4.8,184.0,8.8,99088,78.08,37.526,26.454
2021-03-15 07:00:00,1,3.8,182.0,9.3,98978,75.93,33.503,20.499
2021-03-15 08:00:00,1,3.7,176.0,9.7,98865,73.78,30.075,19.921
2021-03-15 09:00:00,1,4.1,169.0,10.2,98839,71.63,33.646,23.828
2021-03-15 10:00:00,1,4.7,167.0,11.5,98785,68.14,33.34,12.104
2021-03-15 11:00:00,1,5.3,170.0,12.8,98732,64.66,36.387,7.305889733045236
2021-03-15 12:00:00,1,5.3,176.0,14.1,98679,61.18,35.887,11.403
2021-03-15 13:00:00,1,6.5,185.0,14.6,98584,59.48,42.659,20.904
2021-03-15 14:00:00,1,8.1,198.0,15.2,98490,57.77,46.21,41.971
2021-03-15 15:00:00,1,9.2,204.0,15.7,98396,56.07,47.184,49.518
2021-03-15 16:00:00,1,8.3,202.0,15.3,98346,59.64,46.514,49.231
2021-03-15 17:00:00,1,7.3,199.0,15.0,98403,63.22,45.756,47.019
2021-03-15 18:00:00,1,6.9,205.0,14.6,98454,66.79,42.445,49.743
2021-03-15 19:00:00,1,7.0,200.0,13.9,98543,70.01,45.174,49.753
2021-03-15 20:00:00,1,8.1,194.0,13.2,98628,73.23,46.614,41.814
2021-03-15 21:00:00,1,8.0,191.0,12.5,98620,76.46,46.437,49.863
2021-03-15 22:00:00,1,5.9,198.0,12.0,98593,79.47,41.387,46.359
2021-03-15 23:00:00,1,5.6,199.0,11.6,98566,82.48,39.877,49.702
2021-03-16 00:00:00,1,5.9,192.0,11.2,98429,75.08,44.396,48.815
2021-03-16 01:00:00,1,6.0,199.0,10.7,98433,76.69,38.685,42.828
2021-03-16 02:00:00,1,5.0,201.0,10.2,98436,78.29,36.05,38.563
2021-03-16 03:00:00,1,5.0,208.0,9.8,98440,79.89,34.008,42.45
2021-03-16 04:00:00,1,6.8,222.0,9.5,98432,77.72,39.884,49.787
2021-03-16 05:00:00,1,5.9,210.0,9.2,98346,75.54,43.312,48.9
2021-03-16 06:00:00,1,5.8,196.0,8.9,98256,73.36,43.888,44.965
2021-03-16 07:00:00,1,8.8,209.0,8.9,98212,73.0,47.453,49.89
2021-03-16 08:00:00,1,9.1,202.0,8.9,98164,72.64,47.747,49.895
2021-03-16 09:00:00,1,9.2,202.0,8.9,98204,72.27,47.717,49.874
2021-03-16 10:00:00,1,8.8,210.0,9.4,98243,73.9,47.513,47.291
2021-03-16 11:00:00,1,9.2,210.0,10.0,98282,75.53,47.572,49.475
2021-03-16 12:00:00,1,9.2,215.0,10.5,98321,77.16,47.97,49.379
2021-03-16 13:00:00,1,10.3,219.0,10.4,98339,75.2,46.899,49.787
2021-03-16 14:00:00,1,10.0,223.0,10.3,98356,73.23,44.273,49.024
2021-03-16 15:00:00,1,9.6,224.0,10.2,98374,71.27,41.549,49.605
2021-03-16 16:00:00,1,9.5,224.0,10.0,98409,69.38,41.669,49.454
2021-03-16 17:00:00,1,9.4,226.0,9.9,98556,67.5,39.882,43.217
2021-03-16 18:00:00,1,9.0,224.0,9.7,98697,65.61,38.82,45.556
2021-03-16 19:00:00,1,8.7,221.0,9.4,98851,66.24,39.662,29.976
2021-03-16 20:00:00,1,8.1,222.0,9.1,99000,66.88,38.184,35.75380356667554
2021-03-16 21:00:00,1,7.5,221.0,8.7,99053,67.51,41.59,39.2147859922179
2021-03-16 22:00:00,1,7.1,222.0,8.6,99053,69.91,37.708,32.49605336297943
2021-03-16 23:00:00,1,6.8,222.0,8.5,99053,72.32,33.796,36.174
2021-03-17 00:00:00,1,6.3,215.0,8.4,98914,73.22,35.58,24.944
2021-03-17 01:00:00,1,6.7,213.0,8.2,98891,73.76,33.842,31.883
2021-03-17 02:00:00,1,6.1,216.0,8.0,98869,74.29,32.659,45.121
2021-03-17 03:00:00,1,5.7,214.0,7.8,98847,74.82,29.311,42.982
2021-03-17 04:00:00,1,5.7,224.0,7.7,98836,75.51,26.604,30.729
2021-03-17 05:00:00,1,5.8,229.0,7.4,98748,76.21,26.448,32.788
2021-03-17 06:00:00,1,5.2,235.0,7.2,98657,76.9,21.309,44.619
2021-03-17 07:00:00,1,4.5,243.0,7.2,98605,77.19,19.411,49.8
2021-03-17 08:00:00,1,4.2,253.0,7.2,98548,77.48,16.484,17.0430299731348
2021-03-17 09:00:00,1,4.1,249.0,7.3,98578,77.77,17.942,4.3294565277041
2021-03-17 10:00:00,1,4.3,251.0,7.7,98616,78.06,16.432,2.0926468455402465
2021-03-17 11:00:00,1,4.4,248.0,8.1,98653,78.36,19.003,1.445
2021-03-17 12:00:00,1,5.5,252.0,8.5,98690,78.65,23.291,0.798
2021-03-17 13:00:00,1,5.7,264.0,8.5,98685,79.72,21.643,3.2371171041763924
2021-03-17 14:00:00,1,5.0,267.0,8.6,98681,80.79,17.859,0.0576
2021-03-17 15:00:00,1,5.0,297.0,8.7,98677,81.87,16.41,3.7450666666666663
2021-03-17 16:00:00,1,5.2,296.0,8.5,98724,83.61,16.718,8.827847778122207
2021-03-17 17:00:00,1,3.8,289.0,8.3,98885,85.35,12.672,3.95
2021-03-17 18:00:00,1,3.4,296.0,8.2,99040,87.09,9.36,2.18371335504886
2021-03-17 19:00:00,1,3.6,288.0,7.9,99214,87.13,10.517,1.1765333333333332
2021-03-17 20:00:00,1,3.1,238.0,7.5,99383,87.17,8.638,12.3232
2021-03-17 21:00:00,1,3.1,216.0,7.0,99455,87.21,12.447,8.452266666666668
2021-03-17 22:00:00,1,3.4,216.0,6.9,99498,86.76,15.619,12.130133333333331
2021-03-17 23:00:00,1,3.2,218.0,6.7,99541,86.31,10.232,4.555615609123338
2021-03-18 00:00:00,1,3.5,305.0,6.6,99372,80.85,10.595,4.586
2021-03-18 01:00:00,1,3.2,316.0,6.5,99390,80.23,7.261,1.499
2021-03-18 02:00:00,1,2.7,251.0,6.3,99409,79.61,7.082,1.547
